,X,Y,label
113,-1.6045896760724734,-0.7925413506433763,16
114,3.0173589644161227,3.888819409746679,27
115,1.6635633987719234,-0.068406080868299,12
116,-1.5809370138772643,2.995040318595184,29
117,1.3715316218732583,1.961081283255081,4
118,-1.41938954627708,-0.647402763019301,16
119,-1.0196038796738707,0.30866296424772843,6
120,0.9624884821484097,3.4096401144474933,0
121,3.127903102462554,1.9015695540493067,25
122,1.4314692351317428,3.3984591718548782,0
123,-0.6731477226182447,-2.174306192364888,9
124,2.724030111260863,-0.08446606510884032,5
125,0.7158306934231737,3.2786258511593678,0
126,0.9261317925944184,-1.5049437610604826,13
127,2.14328513956623,0.1418397478317758,12
128,2.0301548856265064,0.15564398073644625,12
129,-2.344841509382728,-1.2918848086062575,16
130,2.5952771604813623,0.6089924392742193,20
131,-1.9641018474104972,-3.7327509750648984,3
132,3.3656584997617838,-0.7778168783438109,5
133,0.5864507026833683,2.5321851754622475,21
134,3.1029141889656082,-0.3187685899916075,5
135,0.266936745188385,-2.8254111649867952,26
136,0.20326826440130052,-3.7346559215212154,9
137,1.354375201215956,-2.3853301755006466,17
138,-0.7775564028573599,0.13269153924671817,6
139,2.1595245538559134,-1.0742293100812892,8
140,0.6797934660114922,0.6769391783082187,24
141,-2.1690853992624675,0.15256545548473563,1
142,-3.7421910614383087,0.30896398274963216,23
143,-0.16019542047270446,-2.983504683653704,9
144,2.4237762580248607,0.1073737032859152,12
145,-4.398992967117189,-2.328177018113742,18
146,2.960334301113283,-0.405036400140221,5
147,-0.202022271174217,-1.0801685574214834,15
148,0.9658078340434096,2.3579553699037157,21
149,4.228208646233822,1.9907014342401455,25
150,1.6961831979388737,-1.3733167615479491,8
151,1.6235848274462052,-0.7301413067981424,22
152,-1.2418669266667626,1.2928404797433455,7
153,0.6398566018429936,-3.2527734485993793,26
154,0.9350494125021235,-1.7694076550938485,13
155,0.5944586483774481,2.9159355539353022,21
156,-1.6355052785233424,2.50500923533235,7
157,-1.4495838514607076,-1.7845798221040396,19
158,-0.22079520590850568,2.8258588038320633,29
159,-0.2739015752525118,-1.5219403725541376,15
160,-1.0861701227886156,2.5436825231047355,29
161,-0.13973524267828102,3.6141799499828613,29
162,-1.9397856769855557,-2.3240097663046164,19
163,-0.3561409846530324,-2.5750335104929487,9
164,2.0488321818082427,2.5308066284025488,4
165,1.947126435994047,4.159900108313565,0
166,-1.745482034509054,-2.539504710011249,19
167,-2.1221471220338994,2.0433390054508096,7
168,-0.2750401958233894,2.4692561465924494,11
169,-1.6967273236569504,1.9414636069814588,7
170,1.7963624307001849,-0.07225774971951014,12
171,3.680677414318175,0.055835881992636234,5
172,1.3501925095362561,1.9235435355683304,4
173,-0.5519806744453988,0.33265806155980426,6
174,-3.7383239788563403,0.1779257909044376,23
175,1.020481568365219,2.879546585517616,21
176,-3.4313893130681303,-0.006180561178917939,23
177,0.15420580561649647,1.865147143507837,11
178,-2.7373181785204315,1.1167394485571123,1
179,2.7303808780244863,3.6879983477906078,27
180,-0.1695770859102519,-0.6342510500129381,6
181,-2.595202792399847,0.14355873159398383,23
182,-2.4076208275212143,-1.792956583277209,10
183,0.02401630381463187,0.3810724549167958,24
184,-2.189695929585055,-2.817055735202504,3
185,-0.4113704699924074,-1.051549932529956,15
186,2.3219596215707705,-0.9056888061280058,8
187,1.9949591952419468,-1.561947980623369,8
188,-2.1048325329727824,-2.9606488545570517,3
189,0.7544781735092487,2.8182392227074224,21
190,0.215659210240361,0.2502419668455518,24
191,2.5353594347594828,0.8747966497066916,20
192,-1.4519856497220351,0.045511556809646976,6
193,2.290194924052259,-1.2527317720801074,8
194,0.3916646845782634,2.4293780114013868,21
195,0.4102207487528069,-2.192896707623063,26
196,-1.2034706592296487,-1.4758872027409926,15
197,-0.9386739535196835,-2.8954376240011523,9
198,-3.2795564099946746,-0.5843800971551109,23
199,-1.804995785366114,2.640568161180765,7
200,0.28293330390954524,2.3979942756188626,21
201,-1.3277208384386834,1.859076878663776,7
202,0.8477136753248491,-0.395059998999383,22
203,-1.1230723044830715,0.32788679785591063,6
204,-0.21192897955170012,-3.3942133904341127,9
205,2.585570838422007,-0.5662058202065005,5
206,2.617427894500133,-1.7145844464597415,8
207,3.06313550007526,0.10597798583235295,5
208,-1.6521350429142319,2.1821895641192195,7
209,-2.561301781789754,0.3422842034113181,1
210,3.1507466768944337,-0.568581766023863,5
211,-2.836051331647822,-4.291777984598079,3
212,-2.7286635457587654,-0.5664463954657699,16
213,-1.3966637583664463,-2.1919704598030783,19
214,3.505997626912477,0.8483888157759425,20
215,3.1412723048166207,0.35562505621136664,20
216,0.22042305772632073,3.617223997612717,0
217,-3.627696383566073,-2.0820436016760637,18
218,-0.642469749029502,-1.027306369950952,15
219,1.0731025862327197,-2.861345121177721,26
220,-0.6908493853421078,1.405561319912863,11
221,2.2010531327735245,0.4382485443382706,12
222,-2.405990276033997,-0.26016113407612457,16
223,2.6032832529850185,-0.3593521816449202,5
224,-1.6736813113199018,1.3721136951160708,7
225,-3.0967641086399764,-0.7292817388931163,10
226,-0.09530928477223344,0.9656096684772665,24
227,0.2693843128459737,-2.5572547569306536,26
228,-0.2207298709802378,-1.4288216360070407,15
229,1.4699820104827568,3.4963499834678546,0
230,1.495859038221091,-0.9415709623055475,22
231,-0.79137938514791,-3.3106245597686796,14
232,-0.2767053978562661,2.8498634960898075,29
233,3.5732147901590396,0.001882699075873683,5
234,2.7545945579789644,1.5137375347292221,25
235,1.8072474507010339,-0.09943485149421974,12
236,-0.19031948371164145,-1.6372796494689372,15
237,-0.9232968782703884,1.490628159083116,11
238,-0.3297351486425766,-2.794074953843238,9
239,1.7941789701744937,0.3836463129422585,12
240,1.9421642395855474,-1.642495441646958,17
241,1.993033720335239,2.27560576593906,4
242,-1.5028344043006605,-1.0447319548233853,15
243,0.9691545920961578,-3.251482046076271,26
244,1.7777028528602894,-0.861380586345258,22
245,1.5438926801065709,-0.0889814709965259,22
246,2.7109380630445368,-0.2932582176862652,5
247,-1.4029844424651017,1.3877773695317241,7
248,-1.1611930352041824,-0.04708145267187266,6
249,0.2947253268093281,-1.8581922121269463,13
250,0.43050704274214957,-3.422191005551041,26
251,-0.8918245759066322,2.4667179605850054,29
252,-1.6359739597861302,1.63932214877493,7
253,1.8691952724088583,-0.009524353604070267,12
254,0.16437275697027473,-2.60963915301711,26
255,0.5127965013089761,0.8018951339603129,24
256,-1.6350929163496253,0.5791899666678808,1
257,1.9071651807484695,0.558893451053347,12
258,-0.3429866058727457,1.6190347493577766,11
259,-1.2740291294446422,2.3788416403710713,7
260,-1.9368940726401165,2.1911402900486756,7
261,2.190581446132816,0.9314510253672319,20
262,-3.1323566506121856,-1.364869624901494,10
263,2.853506720749692,2.7867876645709164,27
264,1.5095533643393704,-0.6595592918249549,22
265,-1.3096444105001193,-3.5568873196574597,14
266,-0.3619398062030179,1.7378499157289904,11
267,0.392042974682435,0.7678531038702018,24
268,2.0324546631523135,2.9837594358913293,27
269,-1.6561009226834364,1.8450650042083327,7
270,0.8311502915297196,-1.5839233351509072,13
271,-0.14430723762004036,-3.0294207718522155,9
272,-2.5888434610978557,-0.8808257850758612,16
273,0.13884619682885993,0.6400840546204565,24
274,2.850616318233883,1.4033289467964085,25
275,2.1413419578901425,0.29039897548525334,12
276,1.2712353768287292,3.4356160461798573,0
277,-0.8930593490463671,1.8053837923795617,11
278,-1.8656727736989518,2.059534779594913,7
279,-1.0767091009216916,-2.5160351290324567,19
280,0.042172839818231306,-3.0631273861489356,9
281,-0.2512328253716184,-3.259281791830785,9
282,-1.041747685577062,2.776649852856712,29
283,-1.0033030235974625,2.608247555743417,29
284,-3.2627965210756775,-2.0183453078195344,10
285,2.405525699252475,1.1945182402089707,20
286,3.649868979651701,1.0536687157369748,25
287,-0.46373213727451923,2.595024359513657,29
288,3.1107750132435212,-1.3001899602521279,8
289,3.143163698509313,-0.43464164728119337,5
290,0.92846072405901,-0.5582002572602793,22
291,2.3632700395932975,-0.7880599557253435,8
292,1.156903364160845,-2.339972219395302,17
293,1.1274619619349395,1.3739335051261,2
294,2.7989728221954833,-0.1973377935451761,5
295,-0.9889140437914395,-1.6613460995102785,15
296,0.032419533399465086,-3.9424069342844574,14
297,2.4902357032847338,-0.6805135314353971,8
298,-2.3972115686798077,-2.843322714631448,3
299,2.9237696972789697,0.02931389981130718,5
300,2.348595619104413,1.1175843387064226,20
301,-1.1010280195163002,-2.7575697748548214,19
302,0.21304144011285883,2.209931355366659,21
303,1.2138292248857319,-0.5745974875816293,22
304,0.34640619358682184,2.0652706141756676,21
305,0.9283162291489555,-0.6505517229447014,22
306,3.791398633241503,1.214214209471256,25
307,-0.4756229153657183,-3.0974694979343527,9
308,-2.361334823499523,0.3876031589338402,1
309,-2.614450612142354,-1.0334825006817998,16
310,-0.1305264146358612,1.4825851314714074,11
311,0.8478747486310768,-2.433872138647589,26
312,2.401017262448914,-1.43561452189521,8
313,-1.8218945227098502,1.3307348723302406,7
314,-1.1350669189038964,2.0227884169536763,7
315,0.6245568652824763,-1.0443742967960223,13
316,1.4376427140016002,2.4495127324801453,4
317,1.5085061647426312,-0.004017584773280906,22
318,1.1139428390757926,-1.3313298661765482,13
319,-1.953856728599457,-0.12205670230991046,16
320,-1.3627882363194235,2.4498600060853306,7
321,1.5742728069952465,1.679329969622885,4
322,0.2362982817033734,1.6484841001178352,11
323,-3.0926285185003435,-1.2124643420779357,10
324,-3.25116186926204,-1.7278331245811152,10
325,1.0619354416087536,2.945437319600709,21
326,0.2375831516681632,-1.423049837117605,13
327,-3.0798629849995764,-4.904149414020626,3
328,2.033718625867263,0.5611967839991059,12
329,-2.872155708171705,-1.4705111911228734,10
330,0.5000434843017321,-1.467180470407715,13
331,-0.9203920364953987,-3.8084507574244224,14
332,1.757814676321311,-2.4978494209427966,17
333,2.3517293701504136,0.5355629888721082,12
334,1.1176992803977235,3.4140134016155197,0
335,-2.362408413754488,0.6707778639471457,1
336,2.4557836778346975,-0.9471431429233121,8
337,-0.5533238412881223,-2.8863292017989597,9
338,-4.532331478995229,-2.854641800904589,18
339,-3.7818935702931005,-0.16212374886138958,23
340,-1.1901492132301068,-2.0247674403998186,19
341,-0.7249255983446333,0.20254515836356204,6
342,-0.50102942817088,2.089480666131462,11
343,1.822541855939964,-0.6151444555472749,22
344,1.79305775592071,-0.443467304571761,22
345,0.09680036402461757,1.1354671084459205,24
346,0.12761836737689003,-1.9211301665082454,13
347,0.9988691648761557,3.656055041826784,0
348,0.8602082893531622,-1.1471787225373555,13
349,2.6096282274694067,-0.30314516515831746,5
350,-2.218860628804684,0.9445191471997441,1
351,1.4179140002266202,-2.5020501815114273,17
352,-0.09370809588257065,2.224420111056793,11
353,-1.7615897115580403,-0.7283918906084222,16
354,-0.7010139948757954,0.6790727032614958,6
355,-1.308734066789,1.3278822572710403,7
356,0.38148464082975403,-1.3341902031383206,13
357,-2.9464690531953655,1.1401735170063267,1
358,-0.621744665372637,-1.7888537892494716,15
359,1.5954048612136582,2.41504245899663,4
360,-1.5279338754533893,-0.3529390002840434,16
361,3.168744170257961,0.7179897799628985,20
362,-1.6184118207529894,-0.45164453091441364,16
363,-4.1217160789609295,-3.007700460370691,18
364,0.12494579477309027,-1.7070120040161125,13
365,-2.992005276488056,-0.6594797083544452,16
366,1.128316055280772,-2.2117160226129338,17
367,-1.086046721430956,-1.5970438157929925,15
368,-2.7727459970471466,-0.6611370885623834,16
369,1.2916287580905288,1.7408909653560967,2
370,2.6832566829296165,-0.3377578688229054,5
371,-2.6840047473679927,1.4609977060348238,1
372,1.807970101058317,-0.7661547305707336,22
373,1.9140638593243606,3.3225902007479258,27
374,-0.3219540271835304,1.036821761985101,24
375,-1.5423958182731905,-3.663870687881287,14
376,1.6990769502122578,2.0399614067657943,4
377,0.6530107243518654,4.044190322052892,0
378,0.4655380943139698,1.3139423768331435,2
379,0.9623479445124323,-1.4357747666808396,13
380,0.40712010415759453,2.3508015876478883,21
381,3.179724919378572,2.170117060565495,25
382,0.9391686847392863,-0.1388510215433298,22
383,-3.660046209921562,-1.8183119193449895,18
384,-3.465726098409523,-1.9908039319655146,18
385,0.9522940213971086,1.2151638694950786,2
386,0.9124463783447856,1.1340913353670719,2
387,-1.839126808265829,0.6198686785360473,1
388,-0.4590932383566046,-0.14383842206538655,6
389,1.4371547582848012,-0.3327441738087838,22
390,2.3307982367941626,-2.411167891952763,17
391,0.7860973328513656,1.0558419185321373,2
392,2.1591399195601833,-1.1137064515700212,8
393,0.6243728314014756,-2.324421221335349,26
394,-0.5038530662934815,1.9711813895870731,11
395,-1.7500209136584448,-3.1032536499988357,19
396,-2.642341224953992,-0.032777522164925584,23
397,1.1742748276051276,2.764420900067432,21
398,0.8509903794629329,-2.2063810605946883,26
399,0.6402413852614675,-2.4057665008816014,26
400,-2.1625337544573333,0.7766674803815018,1
401,-0.185487738174169,-3.3079045941461387,9
402,-2.503122730086244,-0.2557275550714129,16
403,2.2680611601048586,3.449437922442997,27
404,-1.3324549692270433,-0.4439062199875625,6
405,-0.7228542289622246,0.42561670638016175,6
406,1.2285964935073526,-1.5151837084308175,17
407,0.26292498167657813,1.8107936594426013,11
408,-2.994393561864697,0.07406813034422312,23
409,2.8793818786085392,1.026180077829544,20
410,0.7289994286931566,1.4743747665597455,2
411,3.211932358169273,0.7783124680863385,20
412,1.0031265089338244,-1.1573213736386374,13
413,1.766434282235885,-1.9897981557669184,17
414,-2.5076140398280273,2.0831866056805453,7
415,2.4712465817867444,-0.8081674887742101,8
416,2.17868301800568,-0.01585992231729103,12
417,0.8970481507640783,-0.5191964194137721,22
418,1.0530879038568355,-1.5404722382336735,13
419,1.0642707502840794,-3.2102766155581293,26
420,-0.18821978166810394,3.6460613454396626,29
421,-1.374469796761647,0.4654182296219496,6
422,-2.8604821901349315,0.7233571236905882,1
423,-0.18646235770658776,2.4566153213950748,11
424,-2.6691571152555227,-3.600771498948031,3
425,-2.027918556742632,0.31280768165617556,1
426,2.6541490350839227,1.26780058657374,20
427,-0.4538507930682973,-1.451991592788574,15
428,-0.8255892745987777,-2.2777941823340093,9
429,-0.8497963856260584,-2.106327241617439,15
430,-0.748416073365549,-1.4689285558224614,15
431,-0.5998888809147405,0.42998682338594707,6
432,0.0189352762272641,-2.0264331410918683,13
433,-2.815736138519642,-1.1265474809308573,10
434,0.8676053265288147,-1.2698756162015534,13
435,-2.1283993877561835,-2.469586087426238,19
436,1.241867233156129,-0.864243804756108,22
437,0.6266320596130047,-0.965100871377642,13
438,0.2932922533485702,-2.1139181835734826,26
439,3.4073219639853565,0.7800689330220777,20
440,0.134839884234507,2.3066692702884035,21
441,1.0761906497597173,1.3881193862083316,2
442,-2.018659971444838,0.48215025745915024,1
443,-0.059662623300073464,1.628914189086541,11
444,2.1751536386305177,-0.9641276423972232,8
445,-0.39152094178238134,2.0056950268189704,11
446,-0.08631803234269787,-1.5597290898671266,13
447,2.5256435231218024,0.8815008674065935,20
448,-0.8926804949875233,-3.440030968693198,14
449,1.324505003678507,-0.2616453412052119,22
450,-1.2333596277254222,2.876111662511296,29
451,2.9020183984143837,3.143971218615324,27
452,-1.4939448835537523,1.0056626746913229,1
453,-1.1121801987410307,-2.152967481640265,19
454,-2.18384550909199,-0.31145787322087043,16
455,-2.55707511371488,-2.6780972792026083,3
456,1.6448034971878778,2.6509889488914795,4
457,-1.1959313898113728,-2.566946164374704,19
458,3.1082990285987098,3.6651963029380874,27
459,1.7698309363751414,-1.3479859078704297,8
460,-1.7207956462160623,-2.1342342386660382,19
461,-1.9576155594896036,-2.588310423852507,19
462,0.9953285527542527,1.1026915475772432,2
463,-0.6942951831134084,3.2172115531897982,29
464,2.2866200117613147,-1.6478250189173766,8
465,1.0599866233777835,2.724462879034768,21
466,-4.055595660514711,-2.7036075623892226,18
467,1.3467754772718121,-1.5842956983828353,17
468,-0.5298497278512081,3.1044274041367204,29
469,2.2362081313508884,0.301248426123989,12
470,1.009637136775661,2.7701749955921584,21
471,-0.5081432513632179,0.5115013079288768,6
472,0.3257149498791204,2.4025303725333274,21
473,-0.7831364784316568,-0.33370689828508604,6
474,1.0683425531202333,3.47549038499015,0
475,1.1451076944679108,2.438164852614135,21
476,2.9493159353704055,-1.3857767704159913,8
477,1.5878644115312253,-0.5069282827100337,22
478,-0.5287577566146083,0.09398120181119175,6
479,1.926548091266741,-0.8437558597103499,8
480,1.903179076744696,-0.9696419315778931,8
481,-2.3199009574210403,-0.6687107812972594,16
482,-0.5675689598700772,-1.3139396650607673,15
483,-0.014143741460703189,-2.5854276206934528,9
484,-2.18837655461579,-1.0770132248301358,16
485,0.8714396960781656,-0.5113309383560668,22
486,-0.9253826056971199,-2.636281075342057,9
487,-1.6662062153677153,0.8236652231470182,1
488,1.1689666788749815,-2.8883438735870017,26
489,2.1894563948643904,1.0225057101796797,20
490,-1.2325493961195328,1.5378555623289367,7
491,-0.5886056710641306,0.2465815120277348,6
492,0.936321603410946,2.52436256500397,21
493,0.9246173124734649,3.0108564401929616,21
494,-1.479140611121359,0.011244440998504789,6
495,1.8250018737598293,-1.2528512122378073,8
496,-2.047349587877577,-1.1373375918650737,16
497,-1.598274623065798,2.278988472762757,7
498,-1.15100720500054,0.4925107070235533,6
499,2.2654609943939015,-0.6175141307829823,8
500,0.8877605180070892,1.3913322404817585,2
501,1.2100802080718098,3.528102361286028,0
502,-1.0473815710402388,-1.8290188700684165,15
503,2.6275848452950967,2.904448242578799,27
504,-2.8973519461278663,-0.7838193603091168,16
505,0.03528026752444849,2.5605549689255414,21
506,0.7924350391143054,-0.8690497192041431,22
507,-2.0202210640934815,-2.1849462143954796,19
508,1.47881988940322,0.19363802129552204,12
509,1.1389614465499232,3.1440858877515967,0
510,1.703879815899882,-0.30281196345109046,22
511,0.2155965220539379,-3.0184489147081575,9
512,-0.9894664101429718,-2.9016250567058846,9
513,-2.6505490197434503,0.8987096507910579,1
514,-0.5556658164002647,3.9200840027151354,29
515,0.4791286181598711,2.904396942080346,21
516,1.2976933486160613,2.0988026782121683,4
517,1.2449281609766798,1.8352205294241597,2
518,0.6457620313194592,2.0008606615975264,21
519,-1.8535733497870892,2.351979829509262,7
520,1.0645071793203547,-2.533825125898554,26
521,1.2345301804472013,2.3207127454852006,4
522,1.398961869221489,-2.163542150532243,17
523,-1.3965650643262195,-2.059303604438366,19
524,0.4544090589818041,-2.9589252311782657,26
525,1.599533937050797,-2.0176213252002504,17
526,-1.6074103530750365,-1.9676986255141482,19
527,-3.3303800521030293,-1.5435861641179085,10
528,-4.191809016258796,-1.5661414595421812,18
529,-0.44087513749085383,0.5638790666111061,24
530,-0.32355344983115636,1.3829688968773015,11
531,-2.251863892410046,-1.2687461222741396,16
532,1.9490979915235442,-2.0505823858080934,17
533,2.0741158635388297,2.7893476418106022,27
534,1.857282327550453,-1.0879529805263015,8
535,-1.3789759931537502,3.006745420143775,29
536,0.5165157105807803,-2.159416569815492,26
537,-1.0344170908508372,-0.36282097428793575,6
538,3.3604251801823186,-0.6934870028334701,5
539,3.2490454103819446,1.5492738094987595,25
540,1.7212833817048823,-0.6528487879364161,22
541,2.6887360004277223,0.4782892626068168,20
542,0.4706825122310846,1.3887434081486945,2
543,1.7333749075292708,2.4284213251770903,4
544,-0.22512934206328608,0.09049755928865238,6
545,3.5688143307916147,-0.47156524168769,5
546,2.1141945129407422,3.6846750081968676,27
547,1.5370284884816297,-1.0743307408650402,22
548,-1.9051302101986303,0.06799382854569663,1
549,1.1524885784097054,-0.3289286160283335,22
550,1.1457338654555453,-1.7140162083523902,17
551,0.3686369282629902,4.086743172145136,0
552,-2.7883428391212854,-1.5896610124733106,10
553,1.0740917753581498,-1.8647797304141944,17
554,0.3095475276176567,-3.621525909672166,9
555,-4.019497306696037,-2.2525883866233714,18
556,-0.70323388567246,1.6537436316956757,11
557,-0.7137270175812687,-1.224611066950502,15
558,-2.3459790358916504,0.467131151996651,1
559,1.3921764890985004,-1.5133377221439328,17
560,1.1048759126645769,1.978579655673747,2
561,-0.38210247859166624,0.9974616190789067,24
562,3.458986253236373,2.129670723725045,25
563,-1.2267058455948248,2.619494595126616,29
564,-2.3659958014771947,-2.8525911584070953,3
565,-0.8595778080655466,-3.3392676525375555,14
566,1.5142623980902188,4.664189948988475,0
567,-1.572019812919222,1.9244537278776521,7
568,-1.5737543815691197,-2.794137465445385,19
569,1.290867295509134,-1.9492107563610053,17
570,1.8743238033347815,0.3511846951281134,12
571,3.3595913185038526,1.846287550341375,25
572,-1.505900228130256,-0.36990228932173835,16
573,-2.6775608648356695,0.7199692075402925,1
574,1.1992343856315937,1.1296520306696147,2
575,-2.1240592352933234,-2.368938235408979,19
576,1.1719415670984294,-2.6177325504282725,26
577,0.47038282245278423,3.040167485728276,21
578,-3.3715924342235017,0.5075380252473749,23
579,-0.7985019505406863,-0.11410746537282132,6
580,2.0911045537188127,2.9955468918686736,27
581,1.6981400166044662,1.5829377150385215,4
582,-1.931646105626637,1.7459938556041275,7
583,0.9692018973308407,1.7387412595923517,2
584,0.6351503997150127,1.2010837785192339,2
585,-0.1952047564667001,0.8983414445851623,24
586,-0.5276565099489395,0.4428893706244805,6
587,-3.05246981567263,0.16959582384600735,23
588,-1.1704242112287488,0.10499876185614693,6
589,-1.4571204185564306,-0.3229583898426856,6
590,-1.3191149037697711,-1.993404771077263,19
591,0.7499220549460716,-2.1746231489043546,26
592,2.243763628667783,-1.6438109946297452,8
593,1.068970913372518,0.980367758286389,2
594,1.7782347320624439,4.074768074271026,0
595,-0.8184284234591015,2.3760829053328116,29
596,-3.43820222162663,-4.867324684599676,3
597,-0.09784854935028697,-2.791899277616137,9
598,0.4291578978752422,0.8003232803304678,24
599,0.664568893677945,1.3987869004272209,2
600,-0.8971766060895087,-0.306922847331234,6
601,-3.6961838472402055,-3.349225216693539,18
602,1.4761187137108047,1.6552785455747125,2
603,-0.8591769207860616,-2.3893239066583747,9
604,3.0393332550934065,1.6540432144572255,25
605,1.080285171722167,-1.2033760418180774,13
606,0.8488270803018846,1.9308267908325423,2
607,-2.908683333952029,-0.7590035228016453,16
608,-0.2675042213803602,-0.07865962373246686,6
609,-1.2668921337593981,-0.007212729111346017,6
610,1.7609443809467957,-2.1604596384020174,17
611,-1.1092273294492698,0.015098776277061767,6
612,3.3731806727539437,2.078244365976281,25
613,-0.210037196342428,0.8601965142222419,24
614,1.4066746775694923,2.5644230147795706,4
615,-0.6920293220742315,0.34253650252633605,6
616,-3.435634922467129,-2.63480693898549,18
617,2.93204585503002,0.5891597968685566,20
618,2.8845509124249147,0.6654377722706073,20
619,-0.03940356005066662,-0.7088624318051561,13
620,-3.141884975659093,-0.9268712887530346,10
